pid,Product Name,Brand,Price,Discount,Original Price,Rating,No. of Ratings,No. of Reviews,Category,Subcategory,Availability,Product URL
RFRGHQAF3SZBHGX5,"Haier 240 L Frost Free Double Door 2 Star Refrigerator  (Moon Silver, HEF-252EGS-P)",Haier,"19,990",33,"29,990",4.3,"4,715",403,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/haier-240-l-frost-free-double-door-2-star-refrigerator/p/itm41f2e82d001d6?pid=RFRGHQAF3SZBHGX5&lid=LSTRFRGHQAF3SZBHGX5GW2AKM&marketplace=FLIPKART&store=j9e&srno=b_22_870&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=0edbe6f1-55a9-4c90-bba9-ac23d7928d2a.RFRGHQAF3SZBHGX5.SEARCH&ppt=browse&ppn=browse&ssid=e3nc5syc680000001755100316245
VSTFMMREJXEFPZ5C,V-Guard 50 NEW Voltage Stabilizer  (Cherry),V-Guard,"1,703",18,"2,090",4.2,"4,473",568,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/v-guard-50-new-voltage-stabilizer/p/itmfybf8wyn8budk?pid=VSTFMMREJXEFPZ5C&lid=LSTVSTFMMREJXEFPZ5CNKDHNM&marketplace=FLIPKART&store=j9e&srno=b_22_873&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=0edbe6f1-55a9-4c90-bba9-ac23d7928d2a.VSTFMMREJXEFPZ5C.SEARCH&ppt=browse&ppn=browse&ssid=e3nc5syc680000001755100316245
IRNEH9HKH9VV9QG6,USHA EI 2802 LT 1000 W Dry Iron  (White),USHA,581,51,"1,190",4.1,"10,651",825,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/usha-ei-2802-lt-1000-w-dry-iron/p/itmc535f1cebb531?pid=IRNEH9HKH9VV9QG6&lid=LSTIRNEH9HKH9VV9QG60MHSZK&marketplace=FLIPKART&store=j9e&srno=b_22_874&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=0edbe6f1-55a9-4c90-bba9-ac23d7928d2a.IRNEH9HKH9VV9QG6.SEARCH&ppt=browse&ppn=browse&ssid=e3nc5syc680000001755100316245
IRNGATUMUZGUHHBG,Rico AI13 Heavyweight Japanese Technology 2 KG Press 1000 W Dry Iron  (White),Rico,"1,474",26,"2,000",4.2,"5,865",592,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/rico-ai13-heavyweight-japanese-technology-2-kg-press-1000-w-dry-iron/p/itm27e00a5110a2c?pid=IRNGATUMUZGUHHBG&lid=LSTIRNGATUMUZGUHHBGWFXQPN&marketplace=FLIPKART&store=j9e&srno=b_22_876&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=0edbe6f1-55a9-4c90-bba9-ac23d7928d2a.IRNGATUMUZGUHHBG.SEARCH&ppt=browse&ppn=browse&ssid=e3nc5syc680000001755100316245
EGGFEHQZKRQSMDNH,"FLYNGO Electric Non Stick Fry Pan Egg Boiler Egg Cooker  (Multicolor, 7 Eggs)",FLYNGO,480,51,999,3.7,621,65,Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/flyngo-electric-non-stick-fry-pan-egg-boiler-cooker/p/itmfem74yzewbbbq?pid=EGGFEHQZKRQSMDNH&lid=LSTEGGFEHQZKRQSMDNHAVCMF1&marketplace=FLIPKART&store=j9e&srno=b_22_879&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=0edbe6f1-55a9-4c90-bba9-ac23d7928d2a.EGGFEHQZKRQSMDNH.SEARCH&ppt=browse&ppn=browse&ssid=e3nc5syc680000001755100316245
IMMFZ9R9G4EQDNRU,NASHWARE Copper And Heavy Wired Water Heater with Watt 2000 W Immersion Heater Rod  (WATER),NASHWARE,276,30,399,4,657,35,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/nashware-copper-heavy-wired-water-heater-watt-2000-w-immersion-rod/p/itm19d227554d8cc?pid=IMMFZ9R9G4EQDNRU&lid=LSTIMMFZ9R9G4EQDNRUYCYCKK&marketplace=FLIPKART&store=j9e&srno=b_22_880&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=0edbe6f1-55a9-4c90-bba9-ac23d7928d2a.IMMFZ9R9G4EQDNRU.SEARCH&ppt=browse&ppn=browse&ssid=e3nc5syc680000001755100316245
CHYGT59WBXXYAM5E,Whirlpool CGFL PRO 604 HAC BK HOOD Auto Clean Curved Glass 60 cm| 11 Years Motor Warranty| Heat Autoclean| Gesture Control| Filterless|Powerful Suction | Low Noise Wall Mounted Black 1600 CMH Chimney,Whirlpool,"11,290",64,"31,990",4.2,622,106,Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/whirlpool-cgfl-pro-604-hac-bk-hood-auto-clean-curved-glass-60-cm-11-years-motor-warranty-heat-autoclean-gesture-control-filterless-powerful-suction-low-noise-wall-mounted-black-1600-cmh-chimney/p/itm8787505adc732?pid=CHYGT59WBXXYAM5E&lid=LSTCHYGT59WBXXYAM5EGC9KJ5&marketplace=FLIPKART&store=j9e&srno=b_23_883&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=4f9b32e0-e0ca-444a-a415-39135c614437.CHYGT59WBXXYAM5E.SEARCH&ppt=browse&ppn=browse&ssid=ud7fgz5pls0000001755100326177
REMEXTHVDY4URXNY,LipiWorld RM-ANU088 Compatible For Home Theater System Remote Controller Sony Remote Controller  (Black),LipiWorld,288,51,599,4.1,322,37,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/lipiworld-rm-anu088-compatible-home-theater-system-remote-controller-sony/p/itmeyfbzsat8gzvg?pid=REMEXTHVDY4URXNY&lid=LSTREMEXTHVDY4URXNY7JV8F5&marketplace=FLIPKART&store=j9e&srno=b_23_884&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=4f9b32e0-e0ca-444a-a415-39135c614437.REMEXTHVDY4URXNY.SEARCH&ppt=browse&ppn=browse&ssid=ud7fgz5pls0000001755100326177
MRCG6F5ZTYYQGD8U,"Voltas Beko 20 L 700 W Smart Solo Microwave Oven  (MS20MPW10, White)",Voltas,"4,890",29,"6,890",4.4,"1,796",99,Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/voltas-beko-20-l-700-w-smart-solo-microwave-oven/p/itm72f72a1c786e7?pid=MRCG6F5ZTYYQGD8U&lid=LSTMRCG6F5ZTYYQGD8US4M0WI&marketplace=FLIPKART&store=j9e&srno=b_23_886&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=4f9b32e0-e0ca-444a-a415-39135c614437.MRCG6F5ZTYYQGD8U.SEARCH&ppt=browse&ppn=browse&ssid=ud7fgz5pls0000001755100326177
REMGYHZQ2FAZDCTM,BLIKSEM BL206 WIFI Split/Window Air Conditioner Remote (Please Match The Image with Your Old Remote) VOLTAS Remote Controller  (White),BLIKSEM,297,72,"1,099",4.1,41,7,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/bliksem-bl206-wifi-split-window-air-conditioner-remote-please-match-image-your-old-remote-voltas-controller/p/itm54c81f8188da5?pid=REMGYHZQ2FAZDCTM&lid=LSTREMGYHZQ2FAZDCTMSTPHEL&marketplace=FLIPKART&store=j9e&srno=b_23_889&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=4f9b32e0-e0ca-444a-a415-39135c614437.REMGYHZQ2FAZDCTM.SEARCH&ppt=browse&ppn=browse&ssid=ud7fgz5pls0000001755100326177
REMGZY6NNF6FSFCZ,NixGlobal 204 I-FB AC Remote Compatible with IFB 1 / 1.5 / 2 TON AC Remote Controller  (Black),NixGlobal,290,80,"1,499",3.8,60,5,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/nixglobal-204-i-fb-ac-remote-compatible-ifb-1-1-5-2-ton-controller/p/itm9731d9d952ce4?pid=REMGZY6NNF6FSFCZ&lid=LSTREMGZY6NNF6FSFCZRWNAGB&marketplace=FLIPKART&store=j9e&srno=b_23_890&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=4f9b32e0-e0ca-444a-a415-39135c614437.REMGZY6NNF6FSFCZ.SEARCH&ppt=browse&ppn=browse&ssid=ud7fgz5pls0000001755100326177
CHYHY8K8GB77UDAE,FABER HOOD SYDNEY IN HC SC FL 90 Auto Clean Curved Glass | Touch & Gesture Control | Autoclean| Powerful Suction |Filterless Technology| Low Noise Wall Mounted Black 1200 CMH Chimney,FABER,"11,999",51,"24,990",4.4,"4,999","1,009",Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/faber-hood-sydney-hc-sc-fl-90-auto-clean-curved-glass-touch-gesture-control-autoclean-powerful-suction-filterless-technology-low-noise-wall-mounted-black-1200-cmh-chimney/p/itm86903fc71a5b7?pid=CHYHY8K8GB77UDAE&lid=LSTCHYHY8K8GB77UDAE21NUKY&marketplace=FLIPKART&store=j9e&srno=b_23_893&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=4f9b32e0-e0ca-444a-a415-39135c614437.CHYHY8K8GB77UDAE.SEARCH&ppt=browse&ppn=browse&ssid=ud7fgz5pls0000001755100326177
IRNH3UDGBV3FV6BZ,TEREVOLT by TOMLIX Heavy Weight Laundry With Wire & Connector Dry Iron 600 W Dry Iron  (Black),TEREVOLT,843,85,"5,999",3.8,301,18,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/terevolt-tomlix-heavy-weight-laundry-wire-connector-dry-iron-600-w/p/itm81c95d9406527?pid=IRNH3UDGBV3FV6BZ&lid=LSTIRNH3UDGBV3FV6BZLKNSVS&marketplace=FLIPKART&store=j9e&srno=b_23_896&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=4f9b32e0-e0ca-444a-a415-39135c614437.IRNH3UDGBV3FV6BZ.SEARCH&ppt=browse&ppn=browse&ssid=ud7fgz5pls0000001755100326177
AFTGRT3NUN6YMRMK,ZORIADA air fryer tray Silicone Baking Tray Accessories Airfryer Tray,ZORIADA,200,79,999,4.2,30,1,Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/zoriada-air-fryer-tray-silicone-baking-accessories-airfryer/p/itm51a4a5f99b70b?pid=AFTGRT3NUN6YMRMK&lid=LSTAFTGRT3NUN6YMRMKDJXODZ&marketplace=FLIPKART&store=j9e&srno=b_23_899&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=4f9b32e0-e0ca-444a-a415-39135c614437.AFTGRT3NUN6YMRMK.SEARCH&ppt=browse&ppn=browse&ssid=ud7fgz5pls0000001755100326177
CHYGFRV7Z8HXA63G,Kutchina FASCINO 60 Auto Clean Wall Mounted Black 1250 CMH Chimney,Kutchina,"12,299",60,"30,990",4.2,233,13,Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/kutchina-fascino-60-auto-clean-wall-mounted-black-1250-cmh-chimney/p/itmd5bca4f6c160d?pid=CHYGFRV7Z8HXA63G&lid=LSTCHYGFRV7Z8HXA63GVJZP0U&marketplace=FLIPKART&store=j9e&srno=b_23_903&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=4f9b32e0-e0ca-444a-a415-39135c614437.CHYGFRV7Z8HXA63G.SEARCH&ppt=browse&ppn=browse&ssid=ud7fgz5pls0000001755100326177
IMMG7JEPJMRKYZF6,Pure Watt ISI Mark Shock-Proof & Water-Proof PWE014 Copper 2000 W Shock Proof Immersion Heater Rod  (Water),Pure,442,59,"1,099",4.1,"1,393",120,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/pure-watt-isi-mark-shock-proof-water-proof-pwe014-copper-2000-w-shock-proof-immersion-heater-rod/p/itmc7dda82f077d2?pid=IMMG7JEPJMRKYZF6&lid=LSTIMMG7JEPJMRKYZF6NG3NPK&marketplace=FLIPKART&store=j9e&srno=b_23_904&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=4f9b32e0-e0ca-444a-a415-39135c614437.IMMG7JEPJMRKYZF6.SEARCH&ppt=browse&ppn=browse&ssid=ud7fgz5pls0000001755100326177
FANHFHVETQ3WUMU2,Polycab Nippy with 2 Year Warranty Ultra High Speed 1200 mm Ceiling Fan  (1 Star | Matt Blue | Pack of 1),Polycab,"1,249",55,"2,799",4,"1,601",155,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/polycab-nippy-2-year-warranty-ultra-high-speed-1200-mm-ceiling-fan/p/itm69bf2e50f74e9?pid=FANHFHVETQ3WUMU2&lid=LSTFANHFHVETQ3WUMU2VK9GWF&marketplace=FLIPKART&store=j9e&srno=b_23_909&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=4f9b32e0-e0ca-444a-a415-39135c614437.FANHFHVETQ3WUMU2.SEARCH&ppt=browse&ppn=browse&ssid=ud7fgz5pls0000001755100326177
REMGD5VYHBTPNE3V,RE Daikin132A Daikin AC Remote Controller  (White),RE,253,49,499,3.9,145,10,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/re-daikin132a-daikin-ac-remote-controller/p/itmf6449f63055e3?pid=REMGD5VYHBTPNE3V&lid=LSTREMGD5VYHBTPNE3VSHYKHW&marketplace=FLIPKART&store=j9e&srno=b_23_910&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=4f9b32e0-e0ca-444a-a415-39135c614437.REMGD5VYHBTPNE3V.SEARCH&ppt=browse&ppn=browse&ssid=ud7fgz5pls0000001755100326177
FANGGC4FADXVYQZH,Atomberg Renesa Wall with 2 Year Warranty BLDC Motor with Remote 400 mm Wall Fan  (5 Star | Midnight Black | Pack of 1),Atomberg,"3,599",36,"5,660",4.3,"4,757",485,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/atomberg-renesa-wall-2-year-warranty-bldc-motor-remote-400-mm-fan/p/itm28729fe719f6f?pid=FANGGC4FADXVYQZH&lid=LSTFANGGC4FADXVYQZHC1MXVS&marketplace=FLIPKART&store=j9e&srno=b_23_913&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=4f9b32e0-e0ca-444a-a415-39135c614437.FANGGC4FADXVYQZH.SEARCH&ppt=browse&ppn=browse&ssid=ud7fgz5pls0000001755100326177
MIXH3CJZZAGHQ2FU,TRIVA CANDYNUTRI 500 W Juicer Mixer Grinder  (CANDYNUTRI | 2 Jars | Blue),TRIVA,980,60,"2,499",4,"5,067",640,Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/triva-candynutri-500-w-juicer-mixer-grinder/p/itm2a8accc355617?pid=MIXH3CJZZAGHQ2FU&lid=LSTMIXH3CJZZAGHQ2FUQFFJUH&marketplace=FLIPKART&store=j9e&srno=b_23_914&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=4f9b32e0-e0ca-444a-a415-39135c614437.MIXH3CJZZAGHQ2FU.SEARCH&ppt=browse&ppn=browse&ssid=ud7fgz5pls0000001755100326177
REMFKKZW4ZYYJNTG,Airtel Airtel Universal Setup box Remote Digital Setup box Universal Remote Airtel Remote Controller  (Black),Airtel,181,63,499,4,"2,038",209,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/airtel-universal-setup-box-remote-digital-controller/p/itmedzekzrxszsan?pid=REMFKKZW4ZYYJNTG&lid=LSTREMFKKZW4ZYYJNTGFUG73R&marketplace=FLIPKART&store=j9e&srno=b_23_916&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=4f9b32e0-e0ca-444a-a415-39135c614437.REMFKKZW4ZYYJNTG.SEARCH&ppt=browse&ppn=browse&ssid=ud7fgz5pls0000001755100326177
ACNGB2YAZEB79THV,"Daikin 2024 Model 1.5 Ton 5 Star Split Inverter AC with PM 2.5 Filter - White  (MTKM50UV16VA/RKM50UV16VA, Copper Condenser)",Daikin,"45,989",31,"67,200",4.2,"12,706","1,130",Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/daikin-2024-model-1-5-ton-5-star-split-inverter-ac-pm-2-5-filter-white/p/itm4d9c0889981a6?pid=ACNGB2YAZEB79THV&lid=LSTACNGB2YAZEB79THVLGIGWW&marketplace=FLIPKART&store=j9e&srno=b_23_919&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=4f9b32e0-e0ca-444a-a415-39135c614437.ACNGB2YAZEB79THV.SEARCH&ppt=browse&ppn=browse&ssid=ud7fgz5pls0000001755100326177
HBLHDMNHHZTAZ3WN,"GaxQuly 500 W Silver, Black Electric Whisk, Hand Blender  (500W Hand Mixer Blender 5 Speed Egg Beater Dough Cream Cake Maker Electric Whisk)",GaxQuly,"1,099",45,"1,999",4.6,30,20,Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/gaxquly-500-w-silver-black-electric-whisk-hand-blender/p/itme342384e98d64?pid=HBLHDMNHHZTAZ3WN&lid=LSTHBLHDMNHHZTAZ3WNB9KFFZ&marketplace=FLIPKART&store=j9e&srno=b_23_920&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=4f9b32e0-e0ca-444a-a415-39135c614437.HBLHDMNHHZTAZ3WN.SEARCH&ppt=browse&ppn=browse&ssid=ud7fgz5pls0000001755100326177
CPRGR5Z7PXHYREFW,gayatri creation by DOMINIC Multi-Function Electric Capsule Cutter Blender Electric Chopper  (1),gayatri,589,70,"1,999",3.8,"2,511",118,Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/gayatri-creation-dominic-multi-function-electric-capsule-cutter-blender-chopper/p/itmfc6dc5a6c4966?pid=CPRGR5Z7PXHYREFW&lid=LSTCPRGR5Z7PXHYREFW9K8ALE&marketplace=FLIPKART&store=j9e&srno=b_24_923&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=b15beaac-7d53-432b-a893-8e87fc4e6f75.CPRGR5Z7PXHYREFW.SEARCH&ppt=browse&ppn=browse&ssid=9edxkoi71c0000001755100334722
REMGHPCFBNZTU6ZV,"Xpecial RMT-TX300P , RMT-TX301P , RMT-TX202P Remote Compatible with SONY 4K SMART UNIVERSAL LED LCD TV Remote Controller  (Black)",Xpecial,220,63,599,3.6,68,5,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/xpecial-rmt-tx300p-rmt-tx301p-rmt-tx202p-remote-compatible-sony-4k-smart-universal-led-lcd-tv-controller/p/itm79c424c9643ee?pid=REMGHPCFBNZTU6ZV&lid=LSTREMGHPCFBNZTU6ZVXOPZVQ&marketplace=FLIPKART&store=j9e&srno=b_24_924&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=b15beaac-7d53-432b-a893-8e87fc4e6f75.REMGHPCFBNZTU6ZV.SEARCH&ppt=browse&ppn=browse&ssid=9edxkoi71c0000001755100334722
DSWFCKGBUZZGHJP9,BOSCH SMS66GI01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,BOSCH,"47,500",16,"56,990",4.3,"3,708",558,Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/bosch-sms66gi01i-free-standing-13-place-settings-intensive-kadhai-cleaning-no-pre-rinse-required-dishwasher/p/itmfckgbrraznm6r?pid=DSWFCKGBUZZGHJP9&lid=LSTDSWFCKGBUZZGHJP9GLSFKG&marketplace=FLIPKART&store=j9e&srno=b_24_926&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=b15beaac-7d53-432b-a893-8e87fc4e6f75.DSWFCKGBUZZGHJP9.SEARCH&ppt=browse&ppn=browse&ssid=9edxkoi71c0000001755100334722
MJJGSHFE8PDXE9FJ,krisha JU-52 Mixer Juicer Jar  (1 L),krisha,299,70,999,3.7,42,1,Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/krisha-ju-52-mixer-juicer-jar/p/itm39bbfac9b539d?pid=MJJGSHFE8PDXE9FJ&lid=LSTMJJGSHFE8PDXE9FJFFNPXG&marketplace=FLIPKART&store=j9e&srno=b_24_929&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=b15beaac-7d53-432b-a893-8e87fc4e6f75.MJJGSHFE8PDXE9FJ.SEARCH&ppt=browse&ppn=browse&ssid=9edxkoi71c0000001755100334722
WGYGHXF9E35PCZHW,RENUMAX 1 L INSTANT WATER PORTABLE HEATER GEYSER SHOCK PROOF BODY 1 L Instant Water Geyser  (White),RENUMAX,928,69,"2,999",3.7,405,23,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/renumax-1-l-instant-water-portable-heater-geyser-shock-proof-body/p/itm37d6a7d40cd03?pid=WGYGHXF9E35PCZHW&lid=LSTWGYGHXF9E35PCZHWK9TUY4&marketplace=FLIPKART&store=j9e&srno=b_24_930&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=b15beaac-7d53-432b-a893-8e87fc4e6f75.WGYGHXF9E35PCZHW.SEARCH&ppt=browse&ppn=browse&ssid=9edxkoi71c0000001755100334722
ECKH78GYXQATCA42,"Pigeon Joy 0.6L Double Pot Electric Rice Cooker  (0.6 L, White)",Pigeon,"2,199",19,"2,745",4.1,,,Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/pigeon-joy-0-6l-double-pot-electric-rice-cooker/p/itm0e3dff403a7a8?pid=ECKH78GYXQATCA42&lid=LSTECKH78GYXQATCA42T6J7HB&marketplace=FLIPKART&store=j9e&srno=b_24_933&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=b15beaac-7d53-432b-a893-8e87fc4e6f75.ECKH78GYXQATCA42.SEARCH&ppt=browse&ppn=browse&ssid=9edxkoi71c0000001755100334722
WAPGPB69VGEVKHZX,Home-pro Stainless Steel Water Filter | Non Electric | Long Ceramic Candle 1 | 16 L Gravity Based Water Purifier  (Silver),Home-pro,992,66,"2,938",3.7,448,29,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/home-pro-stainless-steel-water-filter-non-electric-long-ceramic-candle-1-16-l-gravity-based-purifier/p/itm9086da33563b6?pid=WAPGPB69VGEVKHZX&lid=LSTWAPGPB69VGEVKHZXBDDFX6&marketplace=FLIPKART&store=j9e&srno=b_24_934&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=b15beaac-7d53-432b-a893-8e87fc4e6f75.WAPGPB69VGEVKHZX.SEARCH&ppt=browse&ppn=browse&ssid=9edxkoi71c0000001755100334722
MIXH2TZG5FWTGXDD,HAVELLS GHFMGDEK050 500 W Mixer Grinder  (Capture Black 500W | 3 Jars | Black),HAVELLS,"2,348",42,"4,115",4.3,"21,404","2,289",Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/havells-ghfmgdek050-500-w-mixer-grinder/p/itm7057bf1dfee44?pid=MIXH2TZG5FWTGXDD&lid=LSTMIXH2TZG5FWTGXDD47LHTS&marketplace=FLIPKART&store=j9e&srno=b_24_936&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=b15beaac-7d53-432b-a893-8e87fc4e6f75.MIXH2TZG5FWTGXDD.SEARCH&ppt=browse&ppn=browse&ssid=9edxkoi71c0000001755100334722
REMGZDQMA4GVYCHR,"AV HUB Infrared Remote Control Compatible for Realme Smart 4K Android LED OLED QLED TV Netflix, Prime Video & YouTube Hot Keys Without Voice Command Remote Controller  (Black)",AV,222,72,799,3.8,223,14,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/av-hub-infrared-remote-control-compatible-realme-smart-4k-android-led-oled-qled-tv-netflix-prime-video-youtube-hot-keys-without-voice-command-controller/p/itmbaec363ee617f?pid=REMGZDQMA4GVYCHR&lid=LSTREMGZDQMA4GVYCHRCDH5ZX&marketplace=FLIPKART&store=j9e&srno=b_24_939&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=b15beaac-7d53-432b-a893-8e87fc4e6f75.REMGZDQMA4GVYCHR.SEARCH&ppt=browse&ppn=browse&ssid=9edxkoi71c0000001755100334722
IMMGKHM42NRUMBNU,NOVA ISI Mark NIH 421 With Indicator 1000 W Immersion Heater Rod  (Water),NOVA,369,38,599,4.1,"1,942",175,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/nova-isi-mark-nih-421-indicator-1000-w-immersion-heater-rod/p/itm1f42d775bce9a?pid=IMMGKHM42NRUMBNU&lid=LSTIMMGKHM42NRUMBNUX4OFAZ&marketplace=FLIPKART&store=j9e&srno=b_24_940&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=b15beaac-7d53-432b-a893-8e87fc4e6f75.IMMGKHM42NRUMBNU.SEARCH&ppt=browse&ppn=browse&ssid=9edxkoi71c0000001755100334722
REMH3HAD75TVEY3M,AEROTEK Compatible Tsky Settop Box Remote Black Tata Sky Remote Controller  (Black),AEROTEK,257,76,"1,099",3.2,,,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/aerotek-compatible-tsky-settop-box-remote-black-tata-sky-controller/p/itmba438804030b8?pid=REMH3HAD75TVEY3M&lid=LSTREMH3HAD75TVEY3MUEU7BT&marketplace=FLIPKART&store=j9e&srno=b_24_943&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=b15beaac-7d53-432b-a893-8e87fc4e6f75.REMH3HAD75TVEY3M.SEARCH&ppt=browse&ppn=browse&ssid=9edxkoi71c0000001755100334722
APFGCT67HAR74QZF,Ssanvi Air Purifier Revitalizer Aroma Diffuser Humidifier For Home Portable Room Air Purifier  (Green),Ssanvi,"1,193",67,"3,699",4,112,7,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/ssanvi-air-purifier-revitalizer-aroma-diffuser-humidifier-home-portable-room/p/itm7c671a729ad74?pid=APFGCT67HAR74QZF&lid=LSTAPFGCT67HAR74QZF12E2M6&marketplace=FLIPKART&store=j9e&srno=b_24_944&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=b15beaac-7d53-432b-a893-8e87fc4e6f75.APFGCT67HAR74QZF.SEARCH&ppt=browse&ppn=browse&ssid=9edxkoi71c0000001755100334722
IMMGK7YHYCGFGFZN,Home Tree Immersion Heater- 1500W Shock-proof Rod 1500 W Shock Proof Immersion Heater Rod  (Water),Home,373,62,999,4,446,28,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/home-tree-immersion-heater-1500w-shock-proof-rod-1500-w-shock-proof-heater/p/itm9df69ebb1df54?pid=IMMGK7YHYCGFGFZN&lid=LSTIMMGK7YHYCGFGFZN4BTNVO&marketplace=FLIPKART&store=j9e&srno=b_24_946&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=b15beaac-7d53-432b-a893-8e87fc4e6f75.IMMGK7YHYCGFGFZN.SEARCH&ppt=browse&ppn=browse&ssid=9edxkoi71c0000001755100334722
CHYHYFYDJUHYXXZG,Glen ISPA AC BL 90 1200 Auto Clean Curved Glass 90 cm|Digital Display|Touch & Gesture Control| Autoclean| Filterless|Powerful Suction | Low Noise Wall Mounted Black 1200 CMH Chimney,Glen,"10,699",60,"26,990",4.2,"5,316",462,Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/glen-ispa-ac-bl-90-1200-auto-clean-curved-glass-cm-digital-display-touch-gesture-control-autoclean-filterless-powerful-suction-low-noise-wall-mounted-black-cmh-chimney/p/itm4beb2fed2f8ca?pid=CHYHYFYDJUHYXXZG&lid=LSTCHYHYFYDJUHYXXZGVFLFSF&marketplace=FLIPKART&store=j9e&srno=b_24_949&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=b15beaac-7d53-432b-a893-8e87fc4e6f75.CHYHYFYDJUHYXXZG.SEARCH&ppt=browse&ppn=browse&ssid=9edxkoi71c0000001755100334722
